"ID","C.1","C.2","C.3","Male","Intervention","M1","M2","Outcome"
84,0.485459978904878,-0.375602871669773,-0.561876363549783,0,1,1,1,4.62711982158925
85,-0.343917234128459,0.0904966471392212,1.59850877114583,1,0,0,1,2.92380929396091
86,-0.088565112138884,1.08079949615152,0.630754115650567,1,1,0,1,3.56614703148562
87,-0.113639895506141,-1.5329020028906,-0.52111731755252,1,0,0,0,-0.53554761349284
88,-0.489870453138474,0.0471544327615272,1.30019867766682,1,0,0,0,-0.289861758651099
89,2.29307897383109,1.54758105898377,-0.133150964328944,1,1,1,1,7.57272787143187
90,-1.75652739555764,-0.388779864071743,0.0892072230732945,0,0,0,0,1.22303524717455
91,0.845013004067436,0.962527968484271,0.684309429416465,0,1,0,0,1.51815720535328
92,-1.39527434979947,0.849643045633355,-0.446557216427222,1,1,0,0,0.974788968677894
93,0.174802700161256,0.0745511771737346,0.428166764970505,1,1,1,1,9.50797582318552
94,0.0246749828261399,-1.66747509758566,0.736495964773442,0,0,0,0,1.4993536542827
95,0.386026568349676,-0.265651625278222,0.118144511046681,0,1,0,0,3.19995267160206
96,0.134038645368463,0.221019468561002,1.64084616597749,1,0,0,0,2.85933411836676
97,-0.219050378933476,0.168065383884658,1.16838387306909,1,0,0,0,0.838478866559021
98,1.05418102337692,1.14526311038036,-0.577468001059557,1,0,1,0,2.15076368581265
99,2.00248273029283,0.066700870930183,1.86685184470686,1,1,1,1,6.63944330362508
100,-1.35090268603071,0.0209835863542375,1.24991457096922,0,1,0,0,1.92258389663995
101,-0.715242187222796,-0.752688968217742,-0.938538703606894,0,0,0,0,2.0855562331639
102,-1.05251327933874,-0.437159533180399,0.331179172958982,1,1,0,1,2.62046806897164
103,-2.01421049792072,0.211980433372292,1.23667504641657,0,0,0,0,-0.328659593375073
104,2.03757401824044,1.30117599220059,0.756774763795962,1,1,0,1,5.59846524823732
105,-1.72673039911433,-0.601506708006782,-0.352046456582617,0,0,0,0,-1.11580866034242
106,0.703523902756894,-0.105671334003774,-1.25864862806017,0,1,0,0,2.97385306698109
107,1.68443570809411,0.911391291795963,0.237430272491026,0,0,1,1,5.20567136368523
108,1.21810861032581,-1.33877428723497,0.6608202977898,1,0,0,0,-0.394112808773583
109,-0.522912376313422,0.683745521850712,-0.0608219546600742,0,0,0,0,1.37728207786364
110,0.632960713031451,1.33551761505939,0.0072900903168988,1,1,0,1,4.34697711494669
111,1.01755863695209,-1.18843403514798,-0.721604440436015,0,1,0,1,-0.46797809195757
112,1.51921771138818,0.377387973023929,-2.05222282043373,0,1,0,0,1.12334492021523
113,-1.36403745208238,-0.200781015589121,0.865779404334488,1,1,0,1,3.05642934567803
114,-0.101883255715222,0.624187472020653,0.959005377787825,0,1,0,1,1.64393390205426
115,1.67105482886294,0.0560167332749619,-0.051981906180899,1,1,0,0,3.01327825366334
116,-1.75323735914227,0.0993275940878275,-0.571850057895563,1,0,0,0,1.5531952757234
117,-0.974009582804091,-0.17990623104754,1.01494317274366,0,1,0,0,2.89593360596104
118,-1.99274848868858,-0.427279287205429,0.116637283582706,1,0,0,0,-1.94756141804889
119,-0.893207570054953,0.333902942499225,0.411429920615731,1,0,0,0,1.9105455381229
120,-0.0330361592759917,-2.46589819376003,2.57145814586664,0,0,1,1,3.06386570174025
121,-0.2052992574682,0.65119328158767,0.273766491036548,1,0,1,0,3.51725114864165
122,1.02467323481835,0.817659446374088,-0.209793171228509,1,0,1,0,2.91090860618119
123,0.378167772208507,-0.945408831123893,0.856923010899318,0,1,0,1,3.70973202570952
124,-0.461038338884354,2.41677335378821,-1.65104889568819,0,1,0,0,-0.214631418319973
125,-0.463987242966015,0.825379862759242,0.510132546878663,1,0,1,1,4.88951024930686
126,-0.589481038515,-0.996780742207522,0.144475704710697,1,1,1,1,7.17276617053712
127,-0.0143074131669134,-1.79028123726406,0.034551067133851,1,0,0,0,1.85206981002124
128,0.190230315692457,0.174726396981842,-1.05501704260268,0,0,0,1,1.61452931073542
129,0.476133278302629,1.37857013695924,0.456236403179813,1,1,1,1,8.8607586985234
130,-1.13558847037434,-0.435645469691905,0.346103619553607,1,0,0,0,0.481091656727882
131,-0.647045631318269,-2.15764633501528,0.884250820028209,0,0,0,0,0.141338901114254
132,-0.829477611624518,-0.573560270768283,1.50390060900454,0,1,0,0,1.24793289276577
133,-0.774144929605405,0.845731540189296,-1.26068287881878,1,0,0,0,-0.135142181138748
134,-0.354542403073978,-0.0735560191364783,-1.16865142442436,0,1,1,0,1.38638423915193
135,-0.634748264908909,-0.0288415529283144,0.67069596873393,0,0,0,0,2.11159281212876
136,-1.65054654342511,-0.349754239211268,0.756406438545484,0,0,0,0,2.37368547328425
137,-0.538809159977592,0.227291921672942,0.492228570064431,1,0,0,0,2.35466296184029
138,0.267835015331683,0.653257679471382,-0.12270866097738,1,1,1,1,6.95365892198989
139,-0.41367651359212,-2.64314895202898,-0.092941018479472,0,0,0,0,0.614170688369681
140,0.430284696359987,0.53539884086815,-0.555278351313252,0,0,1,0,2.19025903834716
141,1.77950290977515,0.286424419628825,0.126315858458886,0,1,1,0,1.43117300619142
142,1.27226677946852,-0.718466221319259,-0.450338623924712,1,1,0,1,4.08054300294169
143,2.39745248004976,0.011129187220888,1.63356842140831,1,0,1,1,4.27955890968249
144,-1.43850664491452,-0.190516802042901,0.378423903636832,0,0,0,0,-0.340266778096642
145,0.300038545205798,-1.00563625951084,0.0192592746253708,0,1,0,0,1.77203552069642
146,-1.07742065311198,0.712703325244282,1.08477508986065,1,0,0,0,0.653077923247918
147,-2.22498769648741,1.23569346230014,-1.24104449680849,0,0,0,0,0.357232347954671
148,0.454769268982633,0.659902638142608,-0.199889828101433,0,1,0,1,1.43083591444815
149,-0.645113956859792,0.16532102124205,0.438818700714454,0,1,0,0,1.24678230839616
150,0.883302819948705,-2.05233698390195,-1.63637926805902,0,1,0,1,2.06503703925345
151,1.43040234118818,1.04662884711155,0.435288948907682,0,0,0,0,2.15375983457064
152,0.71517840711106,0.917174917641003,-2.66092279846568,1,0,0,0,-0.105253103509871
153,1.11027709663882,-0.484987596562325,0.230616830631202,0,1,1,1,5.64942872381006
154,-0.295157800883577,0.871964954078744,-0.348472448955611,1,0,1,1,5.74402890507459
155,0.518503765888248,-0.390684978638979,-1.09278720910151,0,1,0,0,1.35713692767052
156,1.21001051044026,0.740900011274274,1.72426223915645,1,1,1,1,8.17927316012066
157,0.0651539325793032,1.12500274582817,1.97541905401908,1,1,1,0,4.58518715588403
158,-0.281482115038967,-1.32295111275522,-0.239351567138116,0,1,0,0,1.04526313220483
159,-0.214041239985383,0.15168050450932,1.71230497731928,1,0,0,1,2.94536233710722
160,-0.326143892505348,0.373004655804915,-0.227684064895531,1,0,1,0,2.29639029951972
161,0.0204507085250325,0.314057663506262,1.32821469603699,1,1,1,0,4.8256193517105
162,0.121318377490778,0.712842320031113,0.778860029783535,1,0,0,1,2.22491385715957
163,0.914773270855634,-0.574394552184383,1.62688121419468,0,1,0,0,2.76923762243216
164,-0.380956739294013,-0.105784167649752,1.40405026771417,1,0,0,0,1.36743379693733
165,1.29408390614558,-1.08999187241124,-0.873071000417463,0,0,0,0,-0.905282261038265
166,-1.35807905937061,0.181847192619832,0.164840867918466,1,0,0,0,0.87412572809455
167,0.364114687355063,0.552157714218558,-0.601892845985016,0,1,0,0,1.7173178583571
168,-0.993698591098714,1.0267850560749,0.751061302606323,1,1,1,0,5.20537244410562
169,-1.5091665373287,-0.0951474508492868,-0.895947822756499,0,0,0,0,0.501134895535484
170,-2.07075107054196,0.150120131188143,-0.0792117092585882,0,1,1,0,-0.187247612331059
171,-0.097369267513081,0.216152541801233,0.882465164396587,0,0,0,0,1.22871772305182
172,0.205597504483387,-0.616435842873528,-0.734799251921281,0,0,0,0,-0.455384274919013
173,-0.131802793041181,0.310016986578952,-1.03968035270204,0,0,0,0,-0.168735392870445
174,-0.184308868842384,0.967267260167914,-0.108280091234486,0,0,0,0,0.125235602959789
175,-0.69842066759439,-0.27594516842554,1.11464854536198,1,0,0,0,0.432141242903104
176,0.550043961214136,1.23667580008161,0.139097857161771,1,1,0,1,5.36775500127047
177,0.410275096490425,-0.558456912348133,0.605370668930333,0,0,0,0,0.270701635858713
178,-0.506333542189239,-1.42056550469574,0.127992965684126,0,0,0,0,0.158689597776747
179,1.94585121773144,0.800914339573062,1.16525338994626,1,1,1,1,8.25892749093224
180,0.358855723093152,-0.608557178316224,-0.202240855110284,1,0,0,0,1.98932225279782
181,-0.273248106811925,-0.468699779782087,0.704167283929716,0,1,1,0,1.52484699034619
182,-1.19736350236541,0.866366132112773,0.864152486225893,0,0,0,0,0.292993244316803
183,-1.19862235906875,0.639491997900534,2.43022665234451,1,1,1,1,7.09977412773795
184,-0.557215481941608,0.844904241408072,-0.782201845619403,0,1,1,0,0.917704813126506
185,1.1107114182028,0.249824719926562,1.65191539162316,1,1,1,1,8.7936379894148
186,-1.45897072853692,-0.0512978861253612,-0.526925176125598,0,0,0,1,-0.637488514053162
187,-0.197264869076299,-0.629578742686005,-0.833843580535001,0,1,0,0,0.300966977511096
188,0.57872237461645,-1.08758071407693,1.48403093155628,1,0,0,1,0.976915198478215
189,-1.18620658531375,0.10107915139528,0.532989286826481,1,1,0,1,1.71975337282338
190,0.586735339092625,-0.30174666386638,0.079501995328401,0,1,0,0,1.31016078873173
191,0.961264151809677,-1.45646591707643,-0.781739711532082,0,0,0,0,2.25270286678166
192,0.32040231431661,-0.444781978336992,1.370003993971,0,1,0,0,3.11317042241954
193,0.673253863354836,0.0721667524147558,-1.50775731753668,0,0,0,0,0.266760122957816
194,0.0261002253262418,-0.316415868196993,-0.102346513520598,1,0,0,0,0.415242364093485
195,-1.18155922705569,0.498658043829925,-1.03895644030703,1,0,0,0,0.276754627148856
196,-0.22622198144241,0.381425829451352,-0.783515789013048,1,0,0,0,1.76961541066785
197,0.582991405680064,-1.31651040165169,-2.80977467896054,0,0,0,0,-2.35400151511936
198,0.464967990785852,0.840539826961,-0.285845423591384,1,0,1,0,2.67570391716547
199,0.504126254591608,-1.15591652508367,-0.127148606825662,1,0,0,0,0.620283590992466
200,-1.94151837604062,1.18118089143852,1.85991086154316,1,1,1,1,6.70193358485782
201,1.07401226028199,-0.0273469664137418,-0.0333303422759193,1,1,1,1,5.42046855225357
202,-1.5160676231511,0.790385343888228,-0.210734180691776,0,0,0,0,0.584784496246217
203,-0.656742925361075,-1.41202579265831,-0.299762496646272,1,1,0,1,1.62132354726188
204,-0.849061135016708,-0.397030520327837,-1.2175999877636,0,0,0,0,0.433793927848868
205,1.6875894829457,-0.0160025272079689,1.07494507727239,1,0,1,1,3.91924155530571
206,-2.60169967025765,-0.453197829994837,-0.675482291592071,0,0,0,0,0.212181444537971
207,-1.22292617936591,1.5466091542241,-1.41528191976949,0,0,0,0,1.21691513488491
208,0.318390260408025,0.846436285579692,0.178190188418023,0,1,1,1,3.99656890410716
209,-0.875255477495516,0.941165806724167,0.170588081840838,1,0,0,1,1.2304841961562
210,-1.06349790638204,-1.38804904760206,2.08671743449315,1,0,0,1,1.50667941039165
211,-0.678503145418437,-1.85557165391804,0.533259362753652,0,0,0,0,-0.114789435877505
212,0.310230256060895,-1.3538343357226,-1.94295641358195,0,0,0,0,-1.16109105723628
213,-0.116302517158606,1.13939629170942,0.636124035182149,0,0,0,1,1.59039416729793
214,-0.492937424161977,-0.834188231584378,0.271066756750545,1,1,0,0,1.97045291650303
215,0.157353347216158,0.629711746692728,-0.395797950288896,0,0,0,0,0.866656683250248
216,0.8993540532031,-0.830811527336248,-0.330544700119963,0,0,0,0,1.27095627269902
217,0.740814523725905,0.989971608627113,-1.93850470145338,1,1,0,1,5.0454284390538
218,0.107190407016153,0.60877901173463,-1.45082431349063,0,1,0,0,1.36935248184019
219,0.480625599875217,-0.828174270396797,1.02025301216443,0,1,0,0,2.82620823840932
220,0.538482032102641,0.76905229499561,0.120719329287034,1,1,1,0,3.47144126175871
221,0.863648434157753,1.38051452831454,1.96624801545563,0,0,0,1,4.29214492598615
222,-0.028395054749065,-2.2490510903324,0.0315260045939917,0,0,0,0,1.09120589720102
223,0.205561208449975,-0.155345347144399,0.568288620777075,0,1,0,1,1.14659292139848
224,1.01067796451426,-0.517982430167822,-0.29409532715611,0,0,0,0,1.44657936884754
225,0.397842208800339,-0.550223741489138,0.0912673834882354,1,0,0,1,0.94864162023057
226,-1.9617075988853,-1.11989972139762,-1.32775547560413,0,0,0,0,0.961267180785514
227,-0.853623696727242,-0.693304527930666,0.38230514254637,0,0,0,0,0.199836216995745
228,0.982113002522641,-0.727383529087535,-0.996838982378005,1,0,0,0,0.79794908208885
229,-1.04168885898951,-0.414588726363674,-0.239029068152564,0,0,0,0,-0.0586185809378854
230,0.483617533838269,-0.32132484216839,-2.07848926886002,0,0,0,0,-0.280652872849255
231,-0.0914342755501383,1.18718681065156,1.19160126851033,1,0,0,0,3.41360756854364
232,-0.78896321811123,-1.54777654363757,2.45806049186527,1,0,0,1,3.21893266286481
233,-0.162421942479419,-0.0974512501056172,0.420574188698147,1,1,1,0,4.51114691216353
234,-1.61403945661912,-0.728219111191288,-1.54044240529001,0,0,0,0,0.205421627788226
235,-0.693094614010595,0.118849433004561,-1.36470945798691,1,0,0,0,1.50277037674413
236,0.589982679367313,0.289344028817336,-0.904215025620639,1,1,1,1,7.8561475799527
237,0.226324942381064,0.748081162493843,1.06109525326174,0,0,0,1,4.05867253888996
238,-0.212848278646528,-0.0936367939110456,-0.0867141349819251,1,0,0,1,2.9621177625367
239,1.44146175605504,1.12507189227799,0.834401567757039,1,0,0,0,1.75428322656752
240,-0.287340799840693,0.373241434166406,0.403290331220696,0,1,0,0,1.09449348203416
241,-1.04167329428932,-1.72830451532074,0.641830027651616,0,1,0,0,0.256059125001424
242,-1.52931053118042,0.00168368848420991,0.250247821348331,0,0,0,0,0.350630806707564
243,0.563867390305883,0.189426237514811,-0.732853806297125,0,0,0,0,0.767886543541939
244,0.986365859895462,1.73863376690625,0.881178808925443,0,1,0,1,4.22924676172624
245,-1.94365090132398,1.39957618540294,-0.056055946186268,1,1,1,1,4.73744707171652
246,0.52491427931929,0.62203323587106,-0.0966860732067051,0,0,0,0,0.532999769431897
247,-0.0752631976487263,1.0191570693309,0.711601922486244,0,1,1,1,4.4372993938559
248,0.990262246044231,2.38292669523033,0.664415863694087,1,1,1,1,6.81957747726577
249,0.207381157385307,-2.21063311057562,2.69171400324612,1,0,1,0,3.9730454044909
250,-0.482676821796308,2.37473471509539,0.374643568004988,0,1,1,1,4.47290155420554
251,1.53843019889679,-0.109710321176239,0.511470754698125,1,0,1,1,3.51692168312606
252,0.213957979642262,-0.186120699373496,-0.120393824622494,0,0,0,1,1.08768994069558
253,1.01283433584425,-0.2014581469715,-2.0376824944408,1,1,0,1,4.39818473646476
254,-0.195889248829828,0.539790605536274,0.61645571635144,1,1,0,0,4.48375171030711
255,0.616567817477434,-1.69210152086908,0.368742058011194,1,0,0,1,1.9176880796878
256,0.967859209947064,1.27657868146766,-0.224961271044116,1,1,0,1,4.35859750758833
257,-0.321892586182801,1.48783783187804,-1.66792804577932,0,1,0,0,0.139218173492527
258,-0.436829976913125,0.457462079357455,-1.61777376538123,1,0,0,0,2.15951297792679
259,0.279627862431757,1.87786402105219,-0.00406065343634058,0,0,1,0,3.20417878787171
260,-0.278454024963586,0.474911714034054,-0.279072170787307,0,0,0,0,-1.34772662256201
261,0.813400374079065,0.904435464449695,0.00269166123012091,1,1,1,1,6.93948909884434
262,-1.17669215774973,-1.31822072745909,-0.592997365655317,0,1,0,0,0.275404782723408
263,0.797380500549836,-1.95820517465693,-1.88632515873255,0,0,0,0,-0.78952408976618
264,-0.653779824760103,0.394394847980585,-0.913566048164992,1,1,1,0,3.26449600179245
265,0.886749037096059,0.333369970155182,-0.17063961823861,1,0,0,0,0.301229571217525
266,0.81882813653178,0.388365162819368,-0.445935027212156,0,0,1,0,2.52953047822425
267,0.23111493441816,0.647513357977592,0.356283344862047,0,1,1,1,4.81177940057654
268,-0.658010207949479,0.855202205064192,1.15293622555862,1,0,0,1,3.31288220156323
269,0.276274556543337,0.144104662462187,-0.075625080779838,1,0,0,0,1.69354550479327
270,2.16141584630279,0.276315532135793,-0.158294028699944,1,1,0,1,5.90381172530062
271,-2.50791780219725,-1.56528176503053,-0.0776732006105648,0,0,0,0,-0.314301244772027
272,0.206294044843098,0.276872458861614,0.821506780448618,1,0,1,0,0.338430447743044
273,-0.194152409320457,1.21458879448256,-0.921516042869578,0,0,0,1,2.04777847405225
274,-1.20844272044307,-1.22898617755381,0.742297024186518,0,0,0,0,1.27080583495884
275,-0.082919942339226,0.789817921820499,-0.267706421557085,0,1,0,0,0.896970618353449
276,-0.591892102212813,-0.368352575126506,-1.85261682424173,1,1,0,0,3.17190152475018
277,-1.16961526041411,-1.44203464635845,1.05432227197535,0,1,0,0,1.94653963322151
278,-0.5973300913628,0.78945985279018,1.51649060169196,1,1,1,1,8.11955242688874
279,-0.191774809109942,0.283878906352351,-1.75106751939608,1,0,0,0,0.898819259362482
280,-0.818669777519803,0.0562148493828386,0.299086903336152,0,1,0,0,0.544887126600773
281,-0.759398117298882,2.6848589992268,-0.458390139092389,1,1,0,1,3.95110362309619
282,0.0642435566300379,0.649791867153518,-0.0260186347739953,1,1,0,1,4.42302307865858
283,-0.643567387027114,1.04530566396331,1.6155453232072,1,0,0,0,2.6188751142293
284,-0.0296939710498354,0.562267345403066,-0.0974124985026302,0,1,0,0,1.0011902731407
285,1.01645521770216,-1.15616739425985,2.32086022399448,0,0,0,1,1.75946627188232
286,-0.603531247788338,-1.45884941443809,-0.35091782719307,0,0,0,0,2.93597591463215
287,0.146708484145002,1.62362120768023,0.91120967677132,0,1,0,1,3.31816760160208
288,0.142458432045787,-1.38948352398816,-0.866037744672114,0,0,0,0,-0.376098419677305
289,-0.163284932229294,2.55302611346059,-1.86022757421841,0,0,0,0,2.04938189837244
290,1.13105465184602,-0.527234257233921,1.66599089998742,1,1,1,1,7.76923173297999
291,-1.1392006399734,0.143623234662747,-1.09955094170275,0,0,0,0,1.35830430797076
292,0.903516426361675,1.48377948873809,1.95072100640115,1,1,1,1,8.22180702496287
293,0.797600657589519,1.84326625457782,1.24642390866165,1,1,1,1,8.01079560112325
294,-0.131874911824015,0.4770372382847,-0.971994211475933,0,1,0,0,1.15044775017642
295,-0.185202169400994,1.22096370834882,0.54128414348235,1,1,1,0,4.56541893200619
296,0.45735733162533,-1.03813103968721,-0.604513230334117,0,1,0,0,0.324876051746465
297,-0.764606013753569,0.395295870013499,-0.990507630466559,1,0,0,1,1.24057227171301
298,0.562041390099052,-1.11641641193354,1.82853045813536,1,0,0,0,1.30013061080761
299,0.460591349478104,-0.70100361225327,0.241045932501223,1,0,0,0,1.37144312449536
300,-0.352453199227956,0.371147959759657,0.2435327187603,0,1,0,0,0.941259391657137
301,-1.01411417266147,-0.79131387881947,0.299593684739564,0,1,0,0,1.18026976176899
302,1.63905190875156,1.08461700867092,-0.624567473618094,1,1,0,1,3.16763793939946
303,0.825922901647494,-0.0485683527562885,0.301313651718405,1,1,0,1,2.61023908930567
304,0.260361490736558,2.57544976372339,-1.18528881058722,1,1,0,1,6.06107867079693
305,0.100919859012857,-1.77997728796762,0.589835922958758,1,0,0,0,1.35431978006414
306,1.0966084717214,1.44566224110115,-1.92514525183712,1,0,0,0,0.940965314746354
307,0.41276949719403,1.59336995138365,-0.414015863042303,0,0,1,0,2.07605180809342
308,-0.212150532081949,-0.0365372222047413,0.365018751433036,0,1,0,0,2.01113093279452
309,0.665159875745969,1.31782088371148,-0.0954875904449924,1,1,1,1,7.41173548906848
310,0.196278045472469,2.48799787722146,0.431098928114991,1,1,1,1,8.08873395805688
311,0.188753109329833,-1.34224312528345,0.00285604762222659,0,0,0,0,0.477984796860616
312,-0.221326153166881,-0.0110458298093738,-0.575417641271167,1,1,1,1,6.51798169092962
313,-0.686815652442701,-0.720773631820122,-0.214504515399774,0,1,0,0,1.43947861332761
314,1.36813264802863,1.04908662655933,-0.359975117943056,0,1,0,0,1.80150833640737
315,-1.68591645453874,-0.844583428535954,-0.457760533240508,0,0,0,0,1.63361732443508
316,0.103638004228304,-0.662607275700815,2.00668069083189,1,1,0,0,1.59832125687428
317,-0.272267534418351,-1.21394447023951,-0.141261757282513,1,0,0,0,0.700778397621006
318,-1.00537758159341,0.156155707275326,0.233633614089869,0,0,0,0,0.6533613315781
